레코드 수,고객 세그먼트,고객명,고객번호,고유 ID,국가,매출,배송 방법,배송 일자,수량,수익,시군구,시도,제품 대분류,제품 중분류,제품 코드,제품명,주문 번호,주문 일자,지역,할인율
1,기업 고객,윤정훈,JC-16105,111,대한민국,11352.6,특급 배송,2016. 7. 10.,1,-3855.6,도봉구,서울특별시,사무용품,봉투,OFF-EN-10004422,"Cameo Peel and Seal, Set of 50",ID-2013-10230,2016. 7. 7.,수도권,0.47
1,소비자,나효영,LC-17050,112,대한민국,168007.77,표준 배송,2017. 5. 21.,7,64763.37,칠곡군,경상북도,사무용품,바인더,OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled",IN-2014-72859,2017. 5. 17.,영남,0.17
1,소비자,민문희,AC-10450,113,대한민국,6395.4,표준 배송,2018. 11. 7.,1,2998.8,대덕구,대전광역시,사무용품,라벨,OFF-LA-10002088,"Novimex Round Labels, Laser Printer Compatible",IN-2015-13597,2018. 11. 3.,충청,0
1,소비자,민문희,AC-10450,114,대한민국,2717280,표준 배송,2018. 11. 7.,5,923814,대덕구,대전광역시,가구,탁자,FUR-TA-10002256,"Hon Wood Table, Fully Assembled",IN-2015-13597,2018. 11. 3.,충청,0
1,기업 고객,강효정,HK-14890,115,대한민국,340989.57,특급 배송,2015. 1. 27.,1,-112135.23,김제시,전라북도,가구,의자,FUR-CH-10003950,"Novimex Executive Leather Armchair, Black",ID-2012-36011,2015. 1. 26.,호남,0.27
1,소비자,지호경,AW-10840,116,대한민국,17533.8,표준 배송,2016. 6. 24.,3,-2111.4,강북구,서울특별시,사무용품,바인더,OFF-BI-10004454,"Cardinal Binder Covers, Clear",IN-2013-35598,2016. 6. 20.,수도권,0.5
1,소비자,한정호,MS-17710,117,대한민국,118559.7,표준 배송,2018. 7. 20.,3,10511.1,음성군,충청북도,사무용품,일반 사무용품,OFF-SU-10001686,"Kleencut Trimmer, Easy Grip",IN-2015-25161,2018. 7. 14.,충청,0.1
1,기업 고객,한수혜,FH-14365,118,대한민국,489569.4,빠른 배송,2017. 10. 27.,3,-372157.2,수성구,대구광역시,사무기기,복사기,TEC-CO-10000764,"Brother Fax Machine, Color",ID-2014-18504,2017. 10. 23.,영남,0.5
1,기업 고객,한수혜,FH-14365,119,대한민국,13555.8,빠른 배송,2017. 10. 27.,2,-7619.4,수성구,대구광역시,사무용품,라벨,OFF-LA-10003396,"Avery Color Coded Labels, Laser Printer Compatible",ID-2014-18504,2017. 10. 23.,영남,0.5
1,홈 오피스,한재우,PC-19000,120,대한민국,20746.8,빠른 배송,2016. 5. 26.,3,10098,경주시,경상북도,사무용품,라벨,OFF-LA-10001292,"Smead File Folder Labels, Adjustable",IN-2013-33288,2016. 5. 23.,영남,0
1,홈 오피스,한재우,PC-19000,121,대한민국,10954.8,빠른 배송,2016. 5. 26.,1,4467.6,경주시,경상북도,사무용품,수납용품,OFF-ST-10002714,"Eldon Box, Industrial",IN-2013-33288,2016. 5. 23.,영남,0
1,홈 오피스,한재우,PC-19000,122,대한민국,148348.8,빠른 배송,2016. 5. 26.,3,72613.8,경주시,경상북도,사무용품,수납용품,OFF-ST-10004015,"Smead Trays, Blue",IN-2013-33288,2016. 5. 23.,영남,0
1,홈 오피스,한재우,PC-19000,123,대한민국,1052028,빠른 배송,2016. 5. 26.,4,189352.8,경주시,경상북도,사무기기,악세사리,TEC-AC-10003753,"SanDisk Router, Programmable",IN-2013-33288,2016. 5. 23.,영남,0
1,소비자,손민,NW-18400,124,대한민국,222615,특급 배송,2015. 11. 26.,5,19890,강남구,서울특별시,가구,가구류,FUR-FU-10000921,"Advantus Door Stop, Erganomic",IN-2012-56346,2015. 11. 23.,수도권,0
1,소비자,황윤설,CK-12205,125,대한민국,283992.48,표준 배송,2015. 12. 17.,2,25238.88,동구,울산광역시,사무기기,전화기,TEC-PH-10003954,"Cisco Signal Booster, Cordless",IN-2012-16229,2015. 12. 13.,영남,0.1
1,기업 고객,차태민,BO-11350,126,대한민국,143574.894,표준 배송,2016. 6. 24.,1,25917.894,구로구,서울특별시,사무기기,전화기,TEC-PH-10004509,"Nokia Audio Dock, Cordless",IN-2013-53175,2016. 6. 19.,수도권,0.17
1,기업 고객,차태민,BO-11350,127,대한민국,145313.28,표준 배송,2016. 6. 24.,14,-123721.92,구로구,서울특별시,사무용품,파스너,OFF-FA-10002597,"OIC Clamps, 12 Pack",IN-2013-53175,2016. 6. 19.,수도권,0.47
1,기업 고객,안주찬,KC-16255,128,대한민국,647190,표준 배송,2016. 4. 6.,5,278154,오산시,경기도,사무기기,복사기,TEC-CO-10003982,"HP Ink, High-Speed",IN-2013-14010,2016. 4. 1.,수도권,0
1,기업 고객,안주찬,KC-16255,129,대한민국,98287.2,표준 배송,2016. 4. 6.,4,12729.6,오산시,경기도,사무용품,필기구,OFF-AR-10004456,"Binney & Smith Markers, Blue",IN-2013-14010,2016. 4. 1.,수도권,0
1,소비자,노재성,CC-12475,130,대한민국,1298174.4,빠른 배송,2018. 5. 7.,4,545169.6,수성구,대구광역시,사무기기,복사기,TEC-CO-10002040,"Brother Fax Machine, Digital",IN-2015-16887,2018. 5. 5.,영남,0
1,홈 오피스,민오성,RB-19795,131,대한민국,107444.25,표준 배송,2016. 7. 21.,5,-54735.75,포천시,경기도,사무기기,악세사리,TEC-AC-10001022,"SanDisk Flash Drive, USB",ID-2013-60427,2016. 7. 15.,수도권,0.47
1,소비자,문희진,LT-16765,132,대한민국,57099.6,표준 배송,2018. 5. 15.,2,7956,북구,부산광역시,사무용품,바인더,OFF-BI-10002907,"Wilson Jones 3-Hole Punch, Economy",IN-2015-53427,2018. 5. 9.,영남,0
1,소비자,문희진,LT-16765,133,대한민국,100827,표준 배송,2018. 5. 15.,1,43329.6,북구,부산광역시,사무용품,가전,OFF-AP-10002371,"KitchenAid Blender, Silver",IN-2015-53427,2018. 5. 9.,영남,0
1,소비자,문희진,LT-16765,134,대한민국,4384827,표준 배송,2018. 5. 15.,5,306918,북구,부산광역시,가구,탁자,FUR-TA-10004711,"Lesro Conference Table, Adjustable Height",IN-2015-53427,2018. 5. 9.,영남,0
1,소비자,문희진,LT-16765,135,대한민국,114076.8,표준 배송,2018. 5. 15.,4,3304.8,북구,부산광역시,사무용품,종이,OFF-PA-10004124,"SanDisk Message Books, 8.5 x 11",IN-2015-53427,2018. 5. 9.,영남,0
1,소비자,강현석,ZD-21925,136,대한민국,454232.52,표준 배송,2018. 12. 18.,2,64878.12,고양시,경기도,가구,탁자,FUR-TA-10003576,"Hon Coffee Table, Adjustable Height",IN-2015-63591,2018. 12. 13.,수도권,0.3
1,기업 고객,최승준,LS-17200,137,대한민국,381373.92,표준 배송,2015. 2. 5.,8,25189.92,전주시,전라북도,가구,의자,FUR-CH-10004065,"SAFCO Bag Chairs, Adjustable",IN-2012-32196,2015. 1. 31.,호남,0.1
1,기업 고객,최승준,LS-17200,138,대한민국,855364.86,표준 배송,2015. 2. 5.,3,123535.26,전주시,전라북도,사무기기,전산기기,TEC-MA-10002680,"Konica Inkjet, White",IN-2012-32196,2015. 1. 31.,호남,0.1
1,소비자,정인희,TS-21610,139,대한민국,173391.84,빠른 배송,2017. 9. 9.,8,-15593.76,남구,부산광역시,사무용품,일반 사무용품,OFF-SU-10000062,"Stiletto Scissors, High Speed",ID-2014-36242,2017. 9. 7.,영남,0.1
1,소비자,정인희,TS-21610,140,대한민국,31175.28,빠른 배송,2017. 9. 9.,2,3757.68,남구,부산광역시,사무용품,바인더,OFF-BI-10000006,"Ibico Binder, Durable",ID-2014-36242,2017. 9. 7.,영남,0.1
1,소비자,정인희,TS-21610,141,대한민국,518082.48,빠른 배송,2017. 9. 9.,4,189928.08,남구,부산광역시,사무기기,복사기,TEC-CO-10003574,"Brother Personal Copier, High-Speed",ID-2014-36242,2017. 9. 7.,영남,0.1
1,소비자,정인희,TS-21610,142,대한민국,672361.56,빠른 배송,2017. 9. 9.,6,-165.240000000,남구,부산광역시,가구,책장,FUR-BO-10004821,"Dania Corner Shelving, Traditional",ID-2014-36242,2017. 9. 7.,영남,0.1
1,소비자,정인희,TS-21610,143,대한민국,80141.4,빠른 배송,2017. 9. 9.,5,13280.4,남구,부산광역시,사무용품,필기구,OFF-AR-10000762,"BIC Pens, Water Color",ID-2014-36242,2017. 9. 7.,영남,0.1
1,홈 오피스,조희성,BD-11560,144,대한민국,401444.154,특급 배송,2016. 6. 7.,3,-83351.646000000,청주시,충청북도,사무기기,악세사리,TEC-AC-10001995,"Logitech Router, USB",IN-2013-24146,2016. 6. 5.,충청,0.47
1,홈 오피스,조희성,BD-11560,145,대한민국,35201.628,특급 배송,2016. 6. 7.,3,-49.572000000,청주시,충청북도,사무용품,파스너,OFF-FA-10003893,"OIC Paper Clips, 12 Pack",IN-2013-24146,2016. 6. 5.,충청,0.17
1,기업 고객,이한울,CS-12175,146,대한민국,16744.32,표준 배송,2017. 6. 26.,2,7441.92,광명시,경기도,사무용품,라벨,OFF-LA-10000784,"Harbour Creations File Folder Labels, 5000 Label Set",IN-2014-66923,2017. 6. 21.,수도권,0.1
1,기업 고객,이한울,CS-12175,147,대한민국,825098.4,표준 배송,2017. 6. 26.,7,164934,광명시,경기도,사무용품,수납용품,OFF-ST-10003953,"Smead File Cart, Industrial",IN-2014-66923,2017. 6. 21.,수도권,0.1
1,기업 고객,이한울,CS-12175,148,대한민국,144254.52,표준 배송,2017. 6. 26.,9,23904.72,광명시,경기도,사무용품,필기구,OFF-AR-10000762,"BIC Pens, Water Color",IN-2014-66923,2017. 6. 21.,수도권,0.1
1,기업 고객,이한울,CS-12175,149,대한민국,179781.12,표준 배송,2017. 6. 26.,3,57870.72,광명시,경기도,사무기기,전화기,TEC-PH-10000297,"Apple Office Telephone, with Caller ID",IN-2014-66923,2017. 6. 21.,수도권,0.1
1,소비자,오승리,FO-14305,150,대한민국,63648,특급 배송,2018. 3. 15.,2,26071.2,광진구,서울특별시,사무용품,종이,OFF-PA-10000382,"SanDisk Computer Printout Paper, Multicolor",IN-2015-76058,2018. 3. 13.,수도권,0
1,소비자,오승리,FO-14305,151,대한민국,53917.2,특급 배송,2018. 3. 15.,2,11811.6,광진구,서울특별시,사무용품,필기구,OFF-AR-10001773,"Sanford Markers, Water Color",IN-2015-76058,2018. 3. 13.,수도권,0
1,소비자,오승리,FO-14305,152,대한민국,46267.2,특급 배송,2018. 3. 15.,4,6364.8,광진구,서울특별시,사무용품,파스너,OFF-FA-10003604,"Stockwell Paper Clips, Assorted Sizes",IN-2015-76058,2018. 3. 13.,수도권,0
1,소비자,오승리,FO-14305,153,대한민국,988747.2,특급 배송,2018. 3. 15.,7,355786.2,광진구,서울특별시,가구,의자,FUR-CH-10004694,"Office Star Rocking Chair, Black",IN-2015-76058,2018. 3. 13.,수도권,0
1,소비자,오승리,FO-14305,154,대한민국,85557.6,특급 배송,2018. 3. 15.,3,31579.2,광진구,서울특별시,사무용품,종이,OFF-PA-10000302,"Eaton Computer Printout Paper, Multicolor",IN-2015-76058,2018. 3. 13.,수도권,0
1,소비자,오승리,FO-14305,155,대한민국,50490,특급 배송,2018. 3. 15.,5,0,광진구,서울특별시,사무용품,봉투,OFF-EN-10003601,"GlobeWeis Clasp Envelope, Set of 50",IN-2015-76058,2018. 3. 13.,수도권,0
1,소비자,오승리,FO-14305,156,대한민국,115423.2,특급 배송,2018. 3. 15.,2,54223.2,광진구,서울특별시,가구,가구류,FUR-FU-10000496,"Eldon Clock, Duo Pack",IN-2015-76058,2018. 3. 13.,수도권,0
1,소비자,문익현,DF-13135,157,대한민국,166712.472,표준 배송,2018. 12. 26.,4,58143.672,부평구,인천광역시,사무용품,바인더,OFF-BI-10004651,"Cardinal Binding Machine, Clear",IN-2015-17489,2018. 12. 22.,수도권,0.17
1,소비자,문익현,DF-13135,158,대한민국,59508.432,표준 배송,2018. 12. 26.,3,-16318.368,부평구,인천광역시,사무용품,필기구,OFF-AR-10000539,"Boston Markers, Easy-Erase",IN-2015-17489,2018. 12. 22.,수도권,0.27
1,기업 고객,현유희,JW-15220,159,대한민국,67779,표준 배송,2018. 9. 27.,5,14841,의령군,경상남도,사무용품,라벨,OFF-LA-10003396,"Avery Color Coded Labels, Laser Printer Compatible",IN-2015-46343,2018. 9. 23.,영남,0
1,기업 고객,현유희,JW-15220,160,대한민국,52479,표준 배송,2018. 9. 27.,5,20961,의령군,경상남도,사무용품,수납용품,OFF-ST-10004325,"Eldon Box, Single Width",IN-2015-46343,2018. 9. 23.,영남,0
1,홈 오피스,김민재,EL-13735,161,대한민국,2687243.04,표준 배송,2017. 11. 5.,8,119291.04,강북구,서울특별시,가구,책장,FUR-BO-10001255,"Ikea Library with Doors, Mobile",IN-2014-11938,2017. 11. 1.,수도권,0.1
1,소비자,정우석,AB-10150,162,대한민국,211752,빠른 배송,2017. 2. 2.,5,42228,동구,광주광역시,가구,가구류,FUR-FU-10003939,"Tenex Photo Frame, Duo Pack",IN-2014-62828,2017. 1. 31.,호남,0.2
1,소비자,정경진,GM-14440,163,대한민국,151531.2,표준 배송,2018. 5. 12.,4,33292.8,증평군,충청북도,사무용품,일반 사무용품,OFF-SU-10004177,"Fiskars Box Cutter, Easy Grip",IN-2015-30817,2018. 5. 8.,충청,0
1,소비자,정경진,GM-14440,164,대한민국,37362.6,표준 배송,2018. 5. 12.,3,13035.6,증평군,충청북도,사무용품,필기구,OFF-AR-10001228,"Binney & Smith Pens, Easy-Erase",IN-2015-30817,2018. 5. 8.,충청,0
1,소비자,정경진,GM-14440,165,대한민국,1398848.4,표준 배송,2018. 5. 12.,3,139811.4,증평군,충청북도,가구,의자,FUR-CH-10002213,"Hon Executive Leather Armchair, Black",IN-2015-30817,2018. 5. 8.,충청,0
1,기업 고객,강미연,DB-12970,166,대한민국,29633.04,빠른 배송,2018. 5. 24.,2,12497.04,강서구,서울특별시,사무용품,파스너,OFF-FA-10000027,"Stockwell Rubber Bands, Bulk Pack",IN-2015-66853,2018. 5. 19.,수도권,0.1
1,기업 고객,강미연,DB-12970,167,대한민국,225056.88,빠른 배송,2018. 5. 24.,2,47454.48,강서구,서울특별시,가구,책장,FUR-BO-10002819,"Ikea Stackable Bookrack, Traditional",IN-2015-66853,2018. 5. 19.,수도권,0.1
1,기업 고객,강미연,DB-12970,168,대한민국,187409.7,빠른 배송,2018. 5. 24.,5,-12561.3,강서구,서울특별시,사무용품,일반 사무용품,OFF-SU-10004306,"Kleencut Trimmer, Steel",IN-2015-66853,2018. 5. 19.,수도권,0.1
1,소비자,우하민,MC-17845,169,대한민국,438000.75,빠른 배송,2018. 12. 25.,3,-175223.25,목포시,전라남도,사무기기,악세사리,TEC-AC-10000857,"Belkin Router, Programmable",ID-2015-74462,2018. 12. 23.,호남,0.45
1,소비자,우하민,MC-17845,170,대한민국,27769.5,빠른 배송,2018. 12. 25.,1,-15651.9,목포시,전라남도,사무용품,필기구,OFF-AR-10000681,"Binney & Smith Sketch Pad, Water Color",ID-2015-74462,2018. 12. 23.,호남,0.45
1,소비자,송도희,DK-13375,171,대한민국,199802.7,빠른 배송,2018. 10. 12.,5,-20058.3,양주시,경기도,가구,의자,FUR-CH-10003354,"Novimex Bag Chairs, Black",ID-2015-13940,2018. 10. 7.,수도권,0.1
1,소비자,송도희,DK-13375,172,대한민국,49351.68,빠른 배송,2018. 10. 12.,2,2717.28,양주시,경기도,사무용품,수납용품,OFF-ST-10000542,"Fellowes Folders, Industrial",ID-2015-13940,2018. 10. 7.,수도권,0.1
1,소비자,송도희,DK-13375,173,대한민국,410290.92,빠른 배송,2018. 10. 12.,3,9033.12,양주시,경기도,가구,책장,FUR-BO-10002682,"Safco Stackable Bookrack, Mobile",ID-2015-13940,2018. 10. 7.,수도권,0.1
1,소비자,송도희,DK-13375,174,대한민국,54143.64,빠른 배송,2018. 10. 12.,2,19810.44,양주시,경기도,사무용품,바인더,OFF-BI-10002243,"Wilson Jones 3-Hole Punch, Durable",ID-2015-13940,2018. 10. 7.,수도권,0.1
1,소비자,송도희,DK-13375,175,대한민국,466968.24,빠른 배송,2018. 10. 12.,9,124370.64,양주시,경기도,가구,가구류,FUR-FU-10002659,"Eldon Clock, Black",ID-2015-13940,2018. 10. 7.,수도권,0.1
1,기업 고객,황상철,MD-17860,176,대한민국,2339357.76,표준 배송,2018. 6. 21.,8,519759.36,과천시,경기도,사무기기,복사기,TEC-CO-10003354,"Brother Fax Machine, Laser",IN-2015-25063,2018. 6. 16.,수도권,0.1
1,홈 오피스,임호섭,CC-12430,177,대한민국,103428,표준 배송,2017. 6. 2.,4,15422.4,유성구,대전광역시,가구,가구류,FUR-FU-10001129,"Deflect-O Stacking Tray, Black",IN-2014-51768,2017. 5. 28.,충청,0
1,소비자,성미령,JR-15670,178,대한민국,41449.536,표준 배송,2017. 6. 3.,1,-7510.464,순천시,전라남도,사무용품,바인더,OFF-BI-10002881,"Wilson Jones Binding Machine, Economy",ID-2014-52370,2017. 5. 30.,호남,0.17
1,소비자,성미령,JR-15670,179,대한민국,1731195,표준 배송,2017. 6. 3.,5,-237150,순천시,전라남도,가구,의자,FUR-CH-10002573,"Office Star Executive Leather Armchair, Adjustable",ID-2014-52370,2017. 5. 30.,호남,0.27
1,소비자,성미령,JR-15670,180,대한민국,28750.536,표준 배송,2017. 6. 3.,2,1332.936,순천시,전라남도,사무용품,바인더,OFF-BI-10000006,"Ibico Binder, Durable",ID-2014-52370,2017. 5. 30.,호남,0.17
1,기업 고객,허다솜,TC-21145,181,대한민국,29385.18,특급 배송,2016. 11. 17.,3,-10731.42,충주시,충청북도,사무용품,필기구,OFF-AR-10000762,"BIC Pens, Water Color",ID-2013-61722,2016. 11. 14.,충청,0.45
1,기업 고객,허다솜,TC-21145,182,대한민국,121344.3,특급 배송,2016. 11. 17.,7,-46374.3,충주시,충청북도,사무기기,악세사리,TEC-AC-10004016,"Memorex Flash Drive, Programmable",ID-2013-61722,2016. 11. 14.,충청,0.45
1,기업 고객,허다솜,TC-21145,183,대한민국,98733.96,특급 배송,2016. 11. 17.,1,-53164.44,충주시,충청북도,가구,책장,FUR-BO-10001342,"Safco Corner Shelving, Metal",ID-2013-61722,2016. 11. 14.,충청,0.35
1,기업 고객,허다솜,TC-21145,184,대한민국,90560.7,특급 배송,2016. 11. 17.,2,28932.3,충주시,충청북도,가구,의자,FUR-CH-10003580,"Harbour Creations Bag Chairs, Black",ID-2013-61722,2016. 11. 14.,충청,0.25
1,기업 고객,허다솜,TC-21145,185,대한민국,44734.14,특급 배송,2016. 11. 17.,6,-18791.46,충주시,충청북도,사무용품,라벨,OFF-LA-10003396,"Avery Color Coded Labels, Laser Printer Compatible",ID-2013-61722,2016. 11. 14.,충청,0.45
1,기업 고객,허다솜,TC-21145,186,대한민국,609873.3,특급 배송,2016. 11. 17.,6,-170793.9,충주시,충청북도,가구,의자,FUR-CH-10002224,"Hon Rocking Chair, Set of Two",ID-2013-61722,2016. 11. 14.,충청,0.25
1,소비자,안병철,LW-17215,187,대한민국,28733.4,표준 배송,2017. 2. 28.,1,3427.2,강북구,서울특별시,사무기기,악세사리,TEC-AC-10002221,"Memorex Mouse, Bluetooth",IN-2014-31678,2017. 2. 24.,수도권,0
1,홈 오피스,유해선,JJ-15760,188,대한민국,1295310.24,빠른 배송,2017. 9. 3.,2,-37013.76,서구,인천광역시,가구,탁자,FUR-TA-10003954,"Barricks Conference Table, with Bottom Storage",ID-2014-12624,2017. 8. 30.,수도권,0.3
1,홈 오피스,유해선,JJ-15760,189,대한민국,55355.4,빠른 배송,2017. 9. 3.,3,17625.6,서구,인천광역시,사무용품,종이,OFF-PA-10003744,"Green Bar Parchment Paper, Multicolor",ID-2014-12624,2017. 8. 30.,수도권,0
1,홈 오피스,유해선,JJ-15760,190,대한민국,82895.4,빠른 배송,2017. 9. 3.,3,826.2,서구,인천광역시,사무기기,악세사리,TEC-AC-10002482,"Logitech Mouse, Erganomic",ID-2014-12624,2017. 8. 30.,수도권,0
1,홈 오피스,유경호,FM-14290,191,대한민국,138140.64,표준 배송,2018. 6. 27.,6,35141.04,장흥군,전라남도,사무용품,일반 사무용품,OFF-SU-10004236,"Stiletto Letter Opener, Steel",IN-2015-64235,2018. 6. 21.,호남,0.1
1,기업 고객,이승관,ES-14080,192,대한민국,89502.552,표준 배송,2016. 9. 29.,4,6392.952,동구,대전광역시,사무용품,수납용품,OFF-ST-10000485,"Fellowes Folders, Single Width",IN-2013-21297,2016. 9. 22.,충청,0.17
1,기업 고객,고정민,CY-12745,193,대한민국,774853.2,빠른 배송,2016. 11. 11.,2,317689.2,금천구,서울특별시,사무기기,복사기,TEC-CO-10001654,"Hewlett Wireless Fax, Digital",IN-2013-46063,2016. 11. 9.,수도권,0
1,기업 고객,고정민,CY-12745,194,대한민국,64566,빠른 배송,2016. 11. 11.,10,30906,금천구,서울특별시,사무용품,바인더,OFF-BI-10003806,"Avery Index Tab, Clear",IN-2013-46063,2016. 11. 9.,수도권,0
1,기업 고객,고정민,CY-12745,195,대한민국,65147.4,빠른 배송,2016. 11. 11.,1,18880.2,금천구,서울특별시,가구,의자,FUR-CH-10004089,"Harbour Creations Bag Chairs, Set of Two",IN-2013-46063,2016. 11. 9.,수도권,0
